id,title,overview,release_date,popularity,vote_average,vote_count
47626,Legend of the BoneKnapper Dragon,"The film follows Hiccup and his young fellows accompanying their mentor, Gobber, on a quest to kill the legendary Boneknapper Dragon. An extra that accompanies the film ""How to Train Your Dragon"".",2010-10-14,26.719,6.9,246.0
1257750,Honeymoonish,Two newlyweds on their honeymoon discover that they are different in almost every way — but can these opposites attract?,2024-04-29,27.914,6.7,70.0
753453,V/H/S/94,"After the discovery of a mysterious VHS tape, a brutish police SWAT team launches a high-intensity raid on a remote warehouse, only to discover a sinister cult compound whose collection of pre-recorded material uncovers a nightmarish conspiracy.",2023-11-09,24.266,6.0,75.0
1048522,Fremont,"Donya, a lonely Afghan refugee and former translator, spends her twenties drifting through a meager existence in Fremont, California. Shuttling between her job writing fortunes for a fortune cookie factory and sessions with her eccentric therapist, Donya suffers from insomnia and survivor's guilt over those still left behind in Kabul as she desperately searches for love.",2023-08-25,16.246,6.5,58.0
972406,Porichoy Gupta,"Set in mid-20th century Bengal, Porichoy Gupta explores hidden identities through the intertwined lives of a mysterious landlord and his archaeologist friend.",2024-11-15,28.039,0.0,0.0
1310894,Untitled IFC Films Christmas Film,The plot is unknown at this time.,2024-11-15,26.679,0.0,0.0
1305289,Welcome to Babel,Chinese-Australian artist Jiawei Shen's plans to create an epic work depicting his homeland's tumultuous recent history.,2024-11-14,15.841,0.0,0.0
44729,One Piece: Baron Omatsuri and the Secret Island,"The Straw Hats visit a recreational island, run by Baron Omatsuri, who asks them to complete a series of ordeals if they wish to stay on the island. Luffy accepts and the Straw Hats work together to complete them, but as the island's mysteries unfold, their lives and friendships are put to the test. It's up to Luffy to stop the Baron's plot and keep his crew together.",2005-03-05,29.709,7.2,209.0
510938,The Matchmaker's Playbook,"After a career-ending accident, former NFL recruit Ian Hunter is back on campus, and he's putting his extensive skills with women to work as one of the masterminds behind a successful and secretive dating service. But when Blake Olson requests the services of Wingmen, Inc., Ian may have landed his most hopeless client yet. As Blake begins the transformation from hot mess to smokin' hot, Ian realizes he's in danger of breaking his cardinal rule....",2018-03-15,22.483,7.2,59.0
10304,Starship Troopers 2: Hero of the Federation,"A group of troopers take refuge in an abandoned outpost after fighting alien bugs, failing to realize that more danger lays in wait.",2004-05-19,21.206,4.4,591.0
1128568,You Do You,"Merve chose the bohemian life, but it didn't choose her back. Faced with eviction, she starts a new job and stumbles into a spicy setup with her boss.",2023-06-09,15.814,6.298,109.0
1367344,Wanita Ahli Neraka,"A female student named Farah married a man she met as a way to get to heaven. Since getting married, she has been troubled by dark and mystical forces that he cannot control. There are those who are in league with the devil in their household. Instead of happiness, what she got was hell in her marriage.",2024-11-14,16.467,0.0,0.0
1088812,SpongeBob SquarePants Presents The Tidal Zone,GrandPat travels through alternate dimensions and timelines to get home.,2023-01-13,16.559,7.0,36.0
1125851,Malês,"Based on historical facts, the film portrays the largest slave rebellion in Brazilian history, the Malê Revolt. The uprising mobilized the black population in the streets of Salvador against slavery in 1835. After the failure of the revolt, the protesters were harshly punished and repression against black people in Brazil increased.",2024-11-14,15.8,0.0,0.0
18707,"Twinkle, Twinkle, Lucky Stars","The third installment in the Lucky Stars series, following Winners and Sinners and My Lucky Stars. The team are released from prison to play detective in order to stop a ruthless gang from ruining their reputations, taking their lives, and that of a key witness in an upcoming trial. They must battle their way through and with the help of Muscles, take down the bad guys.",1985-08-15,24.946,6.6,135.0
78192,Michael Jackson: The Life of an Icon,"See Michael Jackson, one of the most recognizable and popular entertainers of all time, like never before in the feature-length tribute Michael Jackson: The Life of an Icon. Known to millions of fans worldwide for his record-breaking albums, groundbreaking music videos, mesmerizing dance moves and humanitarian efforts, his true story has never really been told...until now. This unprecedented look into the King of Pop's fascinating life includes all-new interviews with his mother Katherine Jackson as well as siblings Tito and Rebbie Jackson, family, friends and music legends such as Smokey Robinson, Dionne Warwick and many more.",2011-11-02,20.948,7.8,130.0
472338,Victor Crowley,"Ten years ago, over forty people were brutally torn to pieces in Louisiana’s Honey Island Swamp. Over the past decade, lone survivor Andrew’s claims that local legend Victor Crowley was responsible for the horrific massacre have been met with great controversy. But when a twist of fate puts him back at the scene of the tragedy, Crowley is mistakenly resurrected and Andrew must face the bloodthirsty ghost from his past.",2017-09-12,16.451,5.674,253.0
139567,Fire with Fire,A fireman takes an unexpected course of action when a man whom he's been ordered to testify against—after being held up at a local convenience store—threatens him.,2012-08-31,28.192,5.7,668.0
843843,Suddenly,"Ben and Laura are a passionate but volatile couple who embark on a round-the-world sailing adventure to give their relationship a new start. During their trip, they decide to explore a vast deserted island which they discover off the coast of Chile. Caught in a violent storm, they shelter in an abandoned whaling station for the night but wake up the next morning to find their boat has disappeared. Stranded in a hostile environment with no means of communication, dwindling supplies and winter approaching they must work together in a life and death battle for survival, that will challenge their feelings and change their relationship forever.",2023-12-06,17.994,6.4,138.0
801691,Hellblazers,An evil cult unleashes a monster on a small south-western town that refuses to go down without a fight.,2022-01-21,16.516,5.019,27.0
14175,Valiant,"Set in 1944, Valiant is a woodland pigeon who wants to become a great hero someday. When he hears they are hiring recruits for the Royal Homing Pigeon Service, he immediately sets out for London. On the way, he meets a smelly but friendly pigeon named Bugsy, who joins him, mainly to get away from clients he cheated in a game of find-the pebble, and helps him sign up for the war.",2005-03-25,22.188,5.5,892.0
710217,A Werewolf in England,"In Victorian-Era England, a Parish Councillor and criminal take refuge from a storm, at a remote countryside Inn. Forced to stay the night, they soon uncover a deadly pact between the strange Innkeepers and the flesh-hungry werewolves that inhabit the surrounding woodlands... now, as the werewolves close in, the guests must band together and fight tooth and nail to survive the night!",2020-09-28,22.185,5.8,83.0
16318,Sex Is Zero,"Eun-sik tries to pass the state exam while studying in college after his military service. One day, he meets a beautiful woman Eun-hyo, and his life changes.",2002-12-12,22.433,6.1,108.0
11825,Police Academy 5: Assignment Miami Beach,The Police Academy misfits travel to Miami Beach for Commandant Lassard to be honored with a prestigious lifetime award pending his retirement. Things take a turn when Lassard unknowingly ends up in possession of stolen diamonds from a jewel heist.,1988-03-17,22.427,5.2,894.0
647785,Debt Collectors,"A pair of debt collectors are thrust into an explosively dangerous situation, chasing down various lowlifes while also evading a vengeful kingpin.",2020-05-29,19.188,6.2,230.0
389053,The Do-Over,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,2016-05-27,23.432,5.704,1480.0
51736,Bloomington,A former child actress attends college in search of independence and ends up becoming romantically involved with a female professor. Their relationship thrives until an opportunity to return to acting forces her to make life-altering decisions.,2010-06-23,20.429,6.6,151.0
29167,The Case of the Bloody Iris,"A high-rise apartment populated by models, nightclub dancers and call girls becomes the focus of a mysterious serial killer. When a young model named Jennifer and her friend Marilyn move into one of the victims' former apartments, Jennifer becomes the next target and the pair try to identify the killer.",1972-08-04,25.265,6.4,78.0
1070802,Confidential Informant,"During a crack epidemic two narcotics agents hunting for a cop killer. Hoping for leads, Moran and Thorton pay off a junkie informant. To provide for his wife and son, Moran involves the stool pigeon in a deadly scheme. This causes the partners to come under the scrutiny of a suspicious internal affairs agent.",2023-06-27,22.96,5.8,120.0
1081676,Forgotten Love,A once-respected surgeon who's lost his family and his memory gets a chance at redemption when he reconnects with someone from his forgotten past.,2023-09-27,20.966,7.9,263.0
1002338,Operation Napoleon,"A modern-day lawyer is sucked into an international conspiracy after being accused of a murder she didn't commit. Her only chance of freedom lies in uncovering the secret of an old German WWII aeroplane, long buried deep beneath the ice, before the CIA.",2023-01-26,21.197,6.1,125.0
12537,The French Lieutenant's Woman,"In this story-within-a-story, Anna is an actress starring opposite Mike in a period piece about the forbidden love between their respective characters, Sarah and Charles. Both actors are involved in serious relationships, but the passionate nature of the script leads to an off-camera love affair as well. While attempting to maintain their composure and professionalism, Anna and Mike struggle to come to terms with their infidelity.",1981-08-28,15.671,6.4,204.0
138038,Girl vs. Monster,Skylar finds out that her parents are monster hunters after she accidentally releases some monsters from a secret containment chamber; so she and her techno friends must recapture all the monsters and also save her mom and dad from these monsters who are out for revenge.,2012-10-12,18.171,6.3,268.0
1328020,Malee,"Him, Dean, Chopper, and Kane, four best friends meet again at the funeral of Dean's mother. They volunteer to stay with Dean, who is left alone at his house in Ayutthaya, and help Dean with his things as Dean intends to sell the house. As soon as they step into the ancient house, a strange phenomenon begins to emerge, especially after Him accidentally puts the sacrificial manohra dancer's chada on his head. The spirit of the dancer follows Him without stopping.",2024-11-14,15.954,0.0,0.0
1231574,My Oni Girl,A shy teenage boy's inability to say no is tested when a headstrong girl drags him on a mystical journey amid summer snow to find her missing mom.,2024-05-24,23.104,7.4,61.0
997120,Sniper: Rogue Mission,"When a crooked federal agent is involved in a human sex trafficking ring, Sniper and CIA Rookie Brandon Beckett goes rogue, teaming up with his former allies Homeland Security Agent Zero and assassin Lady Death to uncover the corrupt agent and take down the criminal organization.",2022-08-16,19.935,6.3,141.0
168676,Company of Heroes,"American soldiers lost behind enemy lines during the WWII make a horrific discovery: Hitler has a super bomb in development. Against all odds, they set out to find the scientist in charge of the program who is looking to defect.",2013-02-25,17.664,5.2,157.0
1143190,Fear the Night,"During a bachelorette party in a secluded California farmhouse, masked intruders launch a brutal attack, forcing eight women to fight for survival. Led by Tess, a troubled military veteran, they unite to defend themselves throughout a harrowing night.",2023-07-21,23.699,6.1,232.0
68179,Escape from Planet Earth,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,2013-02-14,20.412,5.731,751.0
9456,The Crow: Salvation,"Alex Corvis, a man wrongly executed for the murder of his girlfriend, returns from the dead and sets out to find the real killer.",2000-01-23,23.158,5.6,340.0
531384,Project Gutenberg,"The Hong Kong police is hunting a counterfeiting gang led by a mastermind code-named ""Painter"" . The gang possesses exceptional counterfeiting skills which makes it difficult to distinguish the authenticity of its counterfeit currency. The scope of their criminal activities extends globally and greatly attracts the attention of the police. In order to crack the true identity of ""Painter"", the police recruits a painter named Lee Man to assist in solving the case.",2018-09-30,25.663,7.0,104.0
776501,We're All Going to the World's Fair,"Reality and fantasy begin to blur when a teenager, alone in her attic bedroom, immerses herself in a role-playing horror game online.",2022-04-15,15.625,5.4,108.0
133521,Shameless,"In an incendiary story of love, desire, and betrayal between siblings, the rebellious young Tadek returns to his half-sister Anka’s home in search of solace and affection. Bound together by a painful shared family history, brother and sister must find a way to break free in order to survive. This formidable debut fearlessly yet tenderly explores one of society’s last taboos.",2012-07-20,20.869,5.5,57.0
1352017,My Sweden – A Changing Wilderness,"Zoltán Török, the creator of the highly successful Wild Horses - A Tale from the Puszta and Wild Hungary - A Water Wonderland, has been living in Sweden for years with his wife, two daughters and dog. On regular tours they explore the colourful wildlife of the changing wilderness, and now they invite the audience to join them on their most exciting excursions. Along the way we roam stunning landscapes, from sea to glaciers, in the company of the wild animals of the far north.  Zoltán Török spent three years making his most spectacular, heart-warming film to date. In addition to showing the wildlife of the Nordic countries, from seals to moose, his newest film raises awareness among children and parents about the love and protection of nature.",2024-11-14,18.215,10.0,1.0
417830,Diary of a Wimpy Kid: The Long Haul,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,2017-05-19,32.41,5.3,470.0
669362,The Salamander,"Paralysed by fear of the future, a middle aged French bureaucrat escapes to Brazil where a destructive affair with a boy forces her to learn to live in the present.",2023-07-27,15.613,5.75,4.0
462650,Puss in Book: Trapped in an Epic Tale,"After tumbling into a magic storybook, Puss in Boots must fight, dance and romance his way through wild adventures as he searches for an escape.",2017-06-16,18.908,6.6,235.0
719256,Jesus Revolution,"In the 1970s, aimless teenager Greg Laurie searches for all the right things in all the wrong places until he meets Lonnie Frisbee, a charismatic hippie/street preacher. Together with local pastor Chuck Smith, they open the doors of a languishing church to an unexpected revival.",2023-02-23,15.607,6.637,131.0
796849,Ride or Die,"Rei helps the woman she's been in love with for years escape her abusive husband. While on the run, their feelings for each other catch fire.",2021-04-15,22.915,6.8,158.0
13788,The Unborn,A young woman fights the spirit that is slowly taking possession of her.,2009-01-09,18.903,5.2,1341.0
753232,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals.",2022-01-07,18.669,5.791,160.0
12764,Missing in Action 2: The Beginning,"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape.",1985-03-01,20.9,5.8,276.0
264419,Huevos: Little Rooster's Egg-Cellent Adventure,"Toto has grown and now is a young cock. An evil rancher tricks the female owner of the ranch where they live and forces her to bet the property in a cockfight in the arena. Toto is the only option to defend their home, so he must train in just one week and win the championship of the arena.",2015-09-04,21.654,6.9,207.0
122800,Freelancers,"The son of a slain NYPD officer joins the force, where he falls in with his father's former partner and a team of rogue cops. His new boss, Sarcone, will see if he has what it takes to be rogue through many trials and tribulations of loyalty, trust and respect. When the truth about his father's death is revealed revenge takes him over and he won't stop until justice has been truly served.",2012-08-10,19.652,5.1,235.0
1154598,LEGO Marvel Avengers: Code Red,"The Avengers gather to celebrate their latest victory, but their celebration is quickly interrupted by the mysterious disappearance of Black Widow's father, Red Guardian. As the Avengers investigate, they discover that Red Guardian isn't the only one missing when they meet a dangerous new foe quite unlike anything they've ever encountered before.",2023-10-26,26.947,6.7,102.0
472269,Possum,A disgraced children's puppeteer returns to his childhood home and is forced to confront his wicked stepfather and the secrets that have tortured him his entire life.,2018-10-26,18.654,6.108,254.0
801965,Breaking,"Desperate for money and running out of options, Marine veteran Brian Brown-Easley holds several people hostage inside a bank, setting the stage for a tense confrontation with police.",2022-08-25,18.668,6.6,169.0
1360953,Shukrana,"A close-knit family living in a rural community navigate marriage proposals and pregnancies, alongside a tragedy which threatens to tear them apart.",2024-11-15,25.469,0.0,0.0
727340,Hunt,"After a high-ranking North Korean official requests asylum, KCIA Foreign Unit chief Park Pyong-ho and Domestic Unit chief Kim Jung-do are tasked with uncovering a North Korean spy, known as Donglim, who is deeply embedded within their agency. When the spy begins leaking top secret intel that could jeopardize national security, the two units are each assigned to investigate each other.",2022-08-10,21.918,6.7,164.0
529983,The Poison Rose,"A down-on-his-luck PI is hired by his old flame to investigate a murder. But while the case at first appears routine, it slowly reveals itself to be a complex interwoven web of crimes, suspects and dead bodies.",2019-05-23,20.904,4.6,340.0
301337,Downsizing,A kindly occupational therapist undergoes a new procedure to be shrunken to four inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time.,2017-12-22,21.899,5.4,3789.0
297291,The Scorpion King 4: Quest for Power,"When he is betrayed by a trusted friend, Mathayus must marshal all his strength and cunning to outwit a formidable opponent who will stop at nothing to unlock a supreme ancient power.",2015-01-09,19.643,5.147,215.0
1094274,Y2K,"On the last night of 1999, two high school juniors crash a New Year's Eve party, only to find themselves fighting for their lives.",2024-12-06,17.893,0.0,0.0
5725,Supervixens,"Clint Ramsey has to leave his job working at Martin Bormann's gas station and flee after his wife is murdered by psycho cop Harry Sledge, who tries to pin the murder on Clint. Crossing America, Clint gets sexually harassed on all sides by various voluptuous nymphomaniacs, and it all ends in a literally explosive climax.",1975-04-02,23.137,5.7,131.0
959596,Maldoror,"Belgium, 1995. The disturbing disappearance of two young girls upsets the population and triggers an unprecedented media frenzy. Paul Chartier, an idealistic young gendarme, joins the secret ""Maldoror"" operation dedicated to the surveillance of a recidivist suspect. Confronted with the dysfunctions of the police system, he embarks alone on a manhunt that will drive him into obsession.",2024-11-14,15.985,0.0,0.0
1217409,Jaque Mate,"Duque, an international secret agent who retired years ago after a traumatic event, is forced to return to action when a commando operative kidnaps his niece and forces him to steal a precious scientific formula as part of the ransom.",2024-01-25,18.842,5.0,13.0
440617,Family Reconstruction,"Gwang-sik is a single father with a son and Hae-ra is a widow with a daughter. They get remarried and become one family. Gwang-sik's son Myeong-ho and Hae-ra's daughter Dal-rae are brother and sister but they end up having sex. Their parents notice something is wrong but they pretend they don't know anything. That's because Gwang-sik feels attracted to Dal-rae and Hae-ra feels attracted to Myeong-ho. They go on a family trip to Kangwondo. They end up colliding with their sexual desires for each other and in the end, their family is reconstructed.",2017-02-14,27.852,5.9,7.0
1258751,The Hallowed Knight,"In the aftermath of a great war, a knight flees his kingdom, embarking on a harrowing odyssey through a desolate land infested with merciless bandits, cave-dwelling horrors, and a witch who offers him one way out alive.",2024-11-15,25.31,0.0,0.0
736545,Nothing Serious,"Woo-ri, 32, and Ja-young, 28, who both dislike being alone but have particular anxieties when it comes to dating, meet through an app.",2021-11-24,30.33,6.7,31.0
14365,Killing Me Softly,A woman grows suspicious of her controlling husband after she discovers secrets about the women in his past.,2002-05-10,19.383,5.5,318.0
787791,The Almond and the Seahorse,"For Gwen, it's always 1999. The face in the mirror is unfamiliar and her partner isn't recognizable to her despite waking up together every day. Joe's past is coming undone and his partner, Sarah, fears she will be forgotten. A doctor refuses to give up on them, determined not to let them unravel.",2022-12-16,16.237,4.8,11.0
10216,Species II,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",1998-04-10,18.626,5.2,701.0
628917,An American Pickle,"An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.",2020-07-26,23.635,5.708,488.0
227859,The Book of Daniel,"Taken into slavery after the fall of Jerusalem in 605 B.C., Daniel is forced to serve the most powerful king in the world, King Nebuchadnezzar. Faced with imminent death, Daniel proves himself a trusted Advisor and is placed among the king's wise men. Threatened by death at every turn Daniel never ceases to serve the king until he is forced to choose between serving the king or honoring God. With his life at stake, Daniel has nothing but his faith to stand between him and the lions' den.",2013-10-01,25.446,7.0,69.0
14430,Herod's Law,"In the 1940s, a small Mexican town has seen its last three mayors assassinated in rapid succession. A naive janitor is recruited to become the new mayor, and he believes he will modernize the little town and usher in a reign of peace. But the system corrupts him very quickly, and he takes to abusing his power while associating with an unscrupulous assortment of opportunists, hypocrites and criminals.",1999-11-09,17.623,7.9,174.0
6593,Godzilla vs. Mechagodzilla II,"The U.N.G.C.C. (United Nations Godzilla Countermeasure Center) recovers the remains of Mecha-King Ghidorah and construct Mechagodzilla as a countermeasure against Godzilla. Meanwhile, a giant egg is discovered along with a new monster called Rodan. The egg is soon found to be none other than an infant Godzillasaurus.",1993-12-11,17.372,7.2,198.0
932430,Prom Pact,"It's prom season, and high school senior Mandy and her best friend and fellow outsider Ben are surrounded by over-the-top ""promposals."" Mandy is only focused on getting into her dream school Harvard, but as she starts tutoring basketball all-star Graham, she must re-evaluate whether her dream school is worth the cost of everything she believes in.",2023-03-30,17.653,7.3,153.0
744925,Christmas on Ice,"Courtney Bennett, a former US figure skating hopeful, runs the city’s public skating rink but when the Mayor announces its closing, Courtney is heartbroken but determined to save it. After Courtney’s attempts to warm the Mayor’s Scrooge-like heart fail, she enlists the help of Noah Tremblay, a former professional hockey player and single dad, who owns the new indoor skating center, to help her, and together they find more than just the spirit of holidays on the ice.",2020-10-23,15.722,6.936,78.0
111443,The End,"One weekend, after years without seeing each other, several friends, over whom hangs the shadow of a murky episode of the past, meet in a house in the mountains. During the first night, a strange incident takes place that leaves them isolated.",2012-11-23,16.621,4.9,117.0
20789,The Flyboys,Two boys from a small town find their courage tested when they accidentally stow away aboard an airplane owned by the mob...,2008-08-15,19.369,7.6,151.0
9574,Flubber,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",1997-11-26,18.367,5.6,2328.0
1370709,At the Bench,At the Bench is an anthology film showing glimpses of the everyday life of various people that gather by this little bench.,2024-11-15,25.155,0.0,0.0
452731,The Land of Steady Habits,"After leaving his wife and his job to find happiness, Anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life.",2018-09-12,15.451,5.5,164.0
29996,Solomon and Sheba,"Near death, King David has a vision that his poet son, Solomon, should succeed him, rather than hot-headed Adonijah. Furious, Adonijah departs the court, swearing he will become king. Other rulers are concerned that Solomon's benevolent rule and interest in monotheism will threaten their tyrannical, polytheistic kingdoms. The Queen of Sheba makes an agreement with the Egyptian pharaoh to corrupt Solomon for their mutual benefit.",1959-12-18,23.374,6.3,92.0
4723,Southland Tales,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",2007-11-14,17.613,5.1,536.0
79735,Shoot Out,"Clay Lomax, a bank robber, gets out of jail after an 7 year sentence. He is looking after Sam Foley, the man who betrayed him. Knowing that, Foley hires three men to pay attention of Clay's steps. The things get complicated when Lomax, waiting to receive some money from his ex-lover, gets only the notice of her death and an 7 year old girl, sometimes very annoying, presumed to be his daughter.",1971-07-02,17.7,6.3,78.0
974292,Magpie,A couple's lives are thrown into disarray when their daughter is cast opposite a controversial major star.,2024-10-25,36.007,5.8,12.0
1019411,Space Cadet,"Tiffany ""Rex"" Simpson has always dreamed of going to space, and her ""doctored"" application lands her in NASA's ultra-competitive astronaut training program. In over her head, can this Florida girl rely on her quick wits, moxie and determination to get through training and into the cosmos before she blows her cover?",2024-07-04,24.755,5.5,220.0
794960,Blood Moon,"When Esme and her ten-year-old son, Luna move to a small desert town looking for a fresh start, they attract all the wrong kinds of attention. Esme must battle to protect her son and a terrifying secret before the next full moon reveals all.",2021-03-26,15.426,6.0,43.0
480105,47 Meters Down: Uncaged,"Four teenage girls go on a diving adventure to explore a submerged Mayan city. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly great white sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",2019-08-15,21.615,5.7,1397.0
716814,The Wait,The idyllic and secluded Finnish archipelago. The pandemic soars across the world. Elli’s world trembles as her husband’s old friend arrives at the island.,2022-04-01,23.025,5.8,30.0
282631,The Admiral: Roaring Currents,"The film mainly follows the famous 1597 Battle of Myeongryang during the Japanese invasion of Korea 1592-1598, where the iconic Joseon admiral Yi Sun-sin managed to destroy a total of 133 Japanese warships with only 13 ships remaining in his command. The battle, which took place in the Myeongryang Strait off the southwest coast of the Korean Peninsula, is considered one of the greatest victories of Yi.",2014-07-30,24.359,7.0,283.0
7975,I Hired a Contract Killer,"After losing his job and realizing that he is alone in the world, a businessman opts to voluntarily end his life. Lacking courage, he hires a contract killer to do the job. Then, while awaiting his demise, he meets a woman and promptly falls in love.",1990-10-12,15.418,6.9,188.0
659067,Earth and Blood,A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,2020-04-17,15.411,6.1,289.0
743563,Vikram,"Amar is assigned to investigate a case of serial killings. When Amar investigates the case, he realizes it is not what it seems to be and following down this path will lead to nothing but war between everyone involved.",2022-06-02,15.41,7.6,115.0
8487,Wild Wild West,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,1999-06-30,23.104,5.3,3281.0
795109,Catherine Called Birdy,A teenage girl in Medieval England navigates life and tries to avoid the arranged marriages her father maps out for her.,2022-09-23,19.125,6.1,122.0
84308,"Madrid, 1987","In 1987 Madrid, the unexpected encounter between a seasoned journalist and a young student leads to a profound exploration of love, desire, politics, power, and discovery of each other.",2012-04-13,22.242,6.4,63.0
662167,Agent Jade Black,A skilled young female agent is tasked with capturing a rogue former agent before she can unleash a biological weapon starting with the wealthy and powerful purveyors of the international sex trade.,2020-09-29,16.761,3.6,5.0
210860,Mortdecai,"An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",2015-01-21,20.442,5.5,2619.0
487047,A Witches' Ball,"Every year the Witching World gathers to celebrate the newly inducted witches into their world. Beatrix (12) is eager to become part of this world, but when her pending magical status is jeopardized she needs the help of her furry best friend Muggs (voiced by Joey Fatone) to solve some magical riddles before the big event. Will Beatrix sink or soar on the night of the Witches' Ball?",2017-05-06,19.902,6.3,60.0
452073,Young Sister-In-Law 2,"Won-jin is sent into a nearby region suddenly by the company. He is unprepared when he goes down so he calls his friend Chang-hoon who lives there. Chang-hoon lets Won-jin stay at his house for the time being but Won-jin gets to thinking.  The reason is, Chang-hoon's young wife Soo-yeong has a history with Won-jin. However, Won-jin decides to go to Chang-hoon's house to see Soo-yeong. Chang-hoon just happens to leave the house for a while and Won-jin meets Soo-yeong's glamorous friend Kyeong-hee who is also living there.  Won-jin starts living with Soo-yeong and Kyeong-hee who starts seducing him.",2017-02-08,26.366,5.2,9.0
777847,If You Were the Last,"Adrift in their broken-down space shuttle with little hope of rescue, two astronauts argue over whether they're better off spending their remaining days as friends or something more.",2024-02-08,22.328,5.5,14.0
665828,Bigbug,"Set in the world of 2045, where communities have robotic helpers, a group of suburbanites are locked in for their protection by their household robots, while a rogue, self-aware AI android revolt uprising takes place outside.",2022-02-11,17.854,5.294,406.0
1264350,Splitter,"More is not always more. Or is it? The metal splinter in Fenix's shoulder hurts more with every setback. Fenix survived an armed attack on the queer local café and has been struggling to catch his breath ever since. Between fighting spirit and fear, Fenix radically demands clarification. But the response to Fenix's uncompromising attitude is hatred and further threats, until even Fenix's own community stands in his way.",2024-11-14,15.44,0.0,0.0
106758,Angel Guts: Red Porno,"Nami is a department store worker who agrees to stand in for a friend in a magazine photo shoot. To her horror it turns out to be for an S&M magazine and she is forced to pose for degrading photos. When the magazine is published, she is sacked, her lover abandons her and her life becomes a living nightmare as an obsessed man starts stalking her.",1981-12-25,30.061,5.9,41.0
629028,Mission: Possible,"Chinese secret agent Da-hee receives intel that a large number of illegal firearms are being smuggled into Korea and is sent to investigate the case. She meets Su-han, who is supposed to help her with the case, but due to his lackluster skills they fight over trivial things. But as their witnesses are suddenly murdered, the two of them quickly become the prime suspects.",2021-02-17,24.594,7.5,167.0
1975,The Grudge 2,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.",2006-10-12,22.333,5.5,1008.0
16235,Amityville II: The Possession,"Anthony and Dolores Montelli, along with their four children, move into their dream house in Amityville and are immediately plagued by a string of paranormal experiences. When the abusive Anthony wrongly places the blame on their children, Dolores recruits a local Catholic priest to exorcise the house.",1982-09-24,25.581,5.6,343.0
42246,Tom and Jerry: The Fast and the Furry,"After being evicted from their old house by Tom's owner for causing major damage, cat and mouse Tom and Jerry enter a race entitled the ""Fabulous Super Race"" to win a mansion.",2005-10-11,26.581,7.0,285.0
824016,The Palace,A comedy set on New Year’s Eve 1999 in a luxurious hotel in the Swiss Alps where the lives of various guests and those who work for them intersect.,2023-09-28,15.318,5.4,155.0
818511,Overhaul,"When truck racer Roger loses everything, he receives a tempting but dangerous offer: to work as the getaway driver for a gang of thieves.",2023-09-27,22.126,6.736,127.0
